word,filename,tfidf,class
allow,student/page54.txt,5.411794695,student
alltyp,student/page225.txt,5.446737372,student
alltyp,student/page231.txt,5.446737372,student
allud,student/page271.txt,6.139884552,student
alma,student/page201.txt,10.89347474,student
alma,student/page195.txt,5.446737372,student
almstrum,faculty/page0.txt,76.2543232,faculty
almstrum,course/page0.txt,70.80758583,course
alopez,student/page196.txt,6.139884552,student
alot,student/page271.txt,6.139884552,student
aloysiu,faculty/page36.txt,18.41965366,faculty
alpha,course/page87.txt,38.1271616,course
alpha,student/page264.txt,10.89347474,student
alphabet,student/page156.txt,5.041272264,student
alphabet,student/page224.txt,5.041272264,student
alphabet,student/page46.txt,5.041272264,student
alsac,student/page121.txt,6.139884552,student
alt,student/page185.txt,56.13719704,student
alt,student/page182.txt,35.59919812,student
alt,student/page49.txt,35.59919812,student
alt,student/page96.txt,34.22999819,student
alt,student/page72.txt,31.49159834,student
alt,faculty/page15.txt,30.12239841,faculty
alt,student/page66.txt,24.6455987,student
alt,student/page16.txt,23.27639877,student
alt,student/page251.txt,21.90719884,student
alt,student/page59.txt,21.90719884,student
alt,student/page64.txt,21.90719884,student
alt,student/page226.txt,19.16879899,student
alt,student/page55.txt,17.79959906,student
alt,course/page56.txt,13.69199928,course
alt,student/page144.txt,13.69199928,student
alt,student/page225.txt,13.69199928,student
alt,student/page250.txt,13.69199928,student
alt,student/page54.txt,13.69199928,student
alt,student/page191.txt,12.32279935,student
alt,student/page50.txt,12.32279935,student
alt,student/page108.txt,10.95359942,student
alt,student/page190.txt,10.95359942,student
alt,student/page208.txt,9.584399494,student
alt,student/page23.txt,9.584399494,student
alt,student/page8.txt,9.584399494,student
alt,faculty/page0.txt,8.215199567,faculty
alt,student/page145.txt,8.215199567,student
alt,student/page178.txt,8.215199567,student
alt,student/page209.txt,8.215199567,student
alt,student/page228.txt,8.215199567,student
alt,student/page68.txt,8.215199567,student
alt,student/page94.txt,8.215199567,student
alt,student/page195.txt,6.845999639,student
alt,student/page35.txt,6.845999639,student
alt,student/page57.txt,6.845999639,student
alt,course/page8.txt,5.476799711,course
alt,student/page161.txt,5.476799711,student
alt,student/page186.txt,5.476799711,student
alt,student/page194.txt,5.476799711,student
alt,student/page70.txt,5.476799711,student
alta,student/page133.txt,5.041272264,student
alta,student/page14.txt,5.041272264,student
alta,student/page193.txt,5.041272264,student
altavista,student/page104.txt,7.88531995,student
altavista,student/page121.txt,7.88531995,student
altavista,student/page221.txt,7.88531995,student
altavista,student/page251.txt,7.88531995,student
altavistawebview,student/page186.txt,42.97919187,student
altcultur,student/page14.txt,6.139884552,student
alto,student/page196.txt,9.507180382,student
alto,faculty/page49.txt,4.753590191,faculty
alto,student/page147.txt,4.753590191,student
alto,student/page182.txt,4.753590191,student
alu,course/page71.txt,6.139884552,course
alum,student/page15.txt,6.139884552,student
alumni,student/page59.txt,11.51189838,student
alumni,student/page141.txt,7.674598918,student
alumni,student/page142.txt,7.674598918,student
alumni,student/page36.txt,7.674598918,student
alumni,student/page52.txt,7.674598918,student
alumni,student/page64.txt,7.674598918,student
alumnihom,student/page221.txt,6.139884552,student
alumnu,student/page171.txt,5.446737372,student
alumnu,student/page208.txt,5.446737372,student
alverson,course/page104.txt,6.139884552,course
alvisi,faculty/page14.txt,14.26077057,faculty
alvisi,course/page23.txt,9.507180382,course
alvisi,course/page9.txt,9.507180382,course
alvisi,student/page50.txt,4.753590191,student
am,course/page104.txt,6.139884552,course
amara,faculty/page66.txt,6.139884552,faculty
amateur,student/page66.txt,6.139884552,student
amaz,student/page106.txt,12.2797691,student
amazon,student/page16.txt,6.139884552,student
amber,student/page171.txt,12.2797691,student
ambigu,student/page271.txt,6.139884552,student
ambiti,course/page99.txt,6.139884552,course
ambulatori,student/page199.txt,6.139884552,student
amd,faculty/page1.txt,6.139884552,faculty
amdahl,course/page2.txt,6.139884552,course
amend,student/page68.txt,6.139884552,student
america,faculty/page69.txt,8.387948806,faculty
american,faculty/page69.txt,10.96493371,faculty
american,faculty/page26.txt,7.309955805,faculty
american,faculty/page45.txt,7.309955805,faculty
american,student/page240.txt,7.309955805,student
amg,student/page100.txt,6.139884552,student
amherst,student/page106.txt,33.27513134,student
amherst,faculty/page52.txt,4.753590191,faculty
amherst,student/page237.txt,4.753590191,student
amherst,student/page9.txt,4.753590191,student
ami,student/page136.txt,6.139884552,student
amir,student/page150.txt,42.97919187,student
amnesti,faculty/page42.txt,6.139884552,faculty
amort,course/page33.txt,6.139884552,course
amount,student/page148.txt,6.139884552,student
amp,course/page97.txt,12.6448332,course
amp,course/page75.txt,10.11586656,course
amp,course/page39.txt,7.586899919,course
amp,faculty/page70.txt,7.586899919,faculty
amp,student/page207.txt,7.586899919,student
amp,student/page250.txt,7.586899919,student
amp,course/page26.txt,5.057933279,course
amp,course/page61.txt,5.057933279,course
amp,student/page121.txt,5.057933279,student
amsterda,student/page136.txt,6.139884552,student
amsterdam,faculty/page31.txt,4.753590191,faculty
amsterdam,faculty/page6.txt,4.753590191,faculty
amsterdam,student/page136.txt,4.753590191,student
amsterdam,student/page235.txt,4.753590191,student
amul,student/page65.txt,12.2797691,student
amus,course/page85.txt,5.041272264,course
amus,student/page215.txt,5.041272264,student
amus,student/page243.txt,5.041272264,student
amychow,student/page136.txt,18.41965366,student
an,course/page34.txt,25.20636132,course
an,course/page71.txt,10.08254453,course
an,course/page35.txt,5.041272264,course
ana,student/page238.txt,6.139884552,student
anagram,student/page104.txt,10.89347474,student
anagram,student/page271.txt,5.446737372,student
anaheim,course/page31.txt,12.2797691,course
analog,student/page9.txt,16.34021212,student
analog,faculty/page26.txt,10.89347474,faculty
analysi,course/page105.txt,16.48986443,course
analysi,course/page23.txt,16.48986443,course
analysi,faculty/page56.txt,11.77847459,faculty
analysi,course/page57.txt,9.422779673,course
analysi,student/page196.txt,9.422779673,student
analysi,course/page31.txt,7.067084755,course
analysi,faculty/page30.txt,7.067084755,faculty
analysi,faculty/page74.txt,7.067084755,faculty
analyst,student/page35.txt,10.89347474,student
analyst,student/page219.txt,5.446737372,student
analyt,student/page41.txt,6.139884552,student
anastasi,student/page106.txt,6.139884552,student
anastassi,course/page31.txt,6.139884552,course
anatida,student/page262.txt,12.2797691,student
anatomist,student/page235.txt,6.139884552,student
anch,student/page207.txt,6.139884552,student
ancient,student/page170.txt,5.446737372,student
ancient,student/page232.txt,5.446737372,student
anderson,faculty/page46.txt,37.72982734,faculty
anderson,course/page80.txt,18.86491367,course
anderson,course/page81.txt,15.72076139,course
anderson,student/page179.txt,15.72076139,student
anderson,course/page101.txt,9.432456836,course
anderson,course/page103.txt,6.288304557,course
anderson,course/page109.txt,6.288304557,course
anderson,course/page30.txt,6.288304557,course
anderson,course/page51.txt,6.288304557,course
anderson,student/page161.txt,6.288304557,student
anderson,student/page165.txt,6.288304557,student
anderson,student/page233.txt,6.288304557,student
andersson,course/page105.txt,6.139884552,course
andhra,student/page46.txt,6.139884552,student
andrea,student/page104.txt,10.89347474,student
andrea,course/page101.txt,5.446737372,course
andrew,student/page146.txt,20.30221505,student
andrew,course/page30.txt,8.120886021,course
andrew,student/page159.txt,8.120886021,student
ang,student/page61.txt,6.139884552,student
angel,student/page215.txt,25.20636132,student
angel,faculty/page35.txt,5.041272264,faculty
angel,student/page227.txt,5.041272264,student
angela,student/page259.txt,12.2797691,student
angelo,student/page262.txt,18.41965366,student
angl,student/page13.txt,6.613342416,student
angl,student/page33.txt,6.613342416,student
anglia,student/page210.txt,6.139884552,student
