word,filename,tfidf,class
ada,student/page24.txt,6.139884552,student
adair,student/page59.txt,12.2797691,student
adal,faculty/page28.txt,6.139884552,faculty
adam,student/page147.txt,133.0314345,student
adam,student/page0.txt,38.50909945,student
adam,student/page158.txt,14.00330889,student
adam,course/page58.txt,7.001654445,course
adam,student/page165.txt,7.001654445,student
adam,student/page224.txt,7.001654445,student
adam,course/page1.txt,3.500827223,course
adam,course/page10.txt,3.500827223,course
adam,course/page35.txt,3.500827223,course
adam,course/page97.txt,3.500827223,course
adam,course/page99.txt,3.500827223,course
adam,faculty/page63.txt,3.500827223,faculty
adam,student/page186.txt,3.500827223,student
adam,student/page68.txt,3.500827223,student
adan,student/page271.txt,6.139884552,student
adapat,course/page23.txt,6.139884552,course
adapt,course/page23.txt,22.46144034,course
adapt,student/page217.txt,5.615360084,student
adapt,course/page104.txt,2.807680042,course
adapt,course/page109.txt,2.807680042,course
adapt,course/page12.txt,2.807680042,course
adapt,course/page31.txt,2.807680042,course
adapt,course/page38.txt,2.807680042,course
adapt,course/page39.txt,2.807680042,course
adapt,course/page42.txt,2.807680042,course
adapt,course/page47.txt,2.807680042,course
adapt,course/page48.txt,2.807680042,course
adapt,course/page49.txt,2.807680042,course
adapt,course/page50.txt,2.807680042,course
adapt,course/page51.txt,2.807680042,course
adapt,course/page70.txt,2.807680042,course
adapt,course/page73.txt,2.807680042,course
adapt,course/page82.txt,2.807680042,course
adapt,course/page84.txt,2.807680042,course
adapt,course/page90.txt,2.807680042,course
adapt,faculty/page36.txt,2.807680042,faculty
adapt,faculty/page65.txt,2.807680042,faculty
adapt,student/page109.txt,2.807680042,student
adapt,student/page161.txt,2.807680042,student
adapt,student/page178.txt,2.807680042,student
adapt,student/page186.txt,2.807680042,student
adapt,student/page196.txt,2.807680042,student
adapt,student/page215.txt,2.807680042,student
adapt,student/page240.txt,2.807680042,student
adaptsampleimag,student/page186.txt,6.139884552,student
add,student/page185.txt,17.15917176,student
add,course/page37.txt,6.863668702,course
add,course/page4.txt,6.863668702,course
add,course/page93.txt,6.863668702,course
add,course/page114.txt,3.431834351,course
add,course/page23.txt,3.431834351,course
add,student/page10.txt,3.431834351,student
add,student/page142.txt,3.431834351,student
add,student/page191.txt,3.431834351,student
add,student/page35.txt,3.431834351,student
add,student/page57.txt,3.431834351,student
add,student/page71.txt,3.431834351,student
add,student/page78.txt,3.431834351,student
add,student/page9.txt,3.431834351,student
add,student/page97.txt,3.431834351,student
addala,student/page4.txt,6.139884552,student
addendum,course/page5.txt,21.78694949,course
addendum,student/page254.txt,10.89347474,student
addict,student/page170.txt,5.446737372,student
addict,student/page46.txt,5.446737372,student
addison,course/page11.txt,29.35782082,course
addison,course/page109.txt,8.387948806,course
addison,course/page51.txt,8.387948806,course
addison,course/page9.txt,4.193974403,course
addison,faculty/page17.txt,4.193974403,faculty
addison,faculty/page37.txt,4.193974403,faculty
addison,faculty/page56.txt,4.193974403,faculty
addit,course/page2.txt,4.902010196,course
addit,course/page29.txt,4.902010196,course
addit,course/page57.txt,4.902010196,course
addit,faculty/page74.txt,4.902010196,faculty
addit,student/page121.txt,4.902010196,student
addit,student/page76.txt,4.902010196,student
addit,course/page23.txt,2.451005098,course
addit,course/page5.txt,2.451005098,course
addit,course/page59.txt,2.451005098,course
addit,course/page71.txt,2.451005098,course
addit,course/page81.txt,2.451005098,course
addit,course/page89.txt,2.451005098,course
addit,faculty/page0.txt,2.451005098,faculty
addit,faculty/page2.txt,2.451005098,faculty
addit,faculty/page28.txt,2.451005098,faculty
addit,faculty/page29.txt,2.451005098,faculty
addit,faculty/page30.txt,2.451005098,faculty
addit,faculty/page31.txt,2.451005098,faculty
addit,faculty/page32.txt,2.451005098,faculty
addit,faculty/page33.txt,2.451005098,faculty
addit,faculty/page34.txt,2.451005098,faculty
addit,faculty/page35.txt,2.451005098,faculty
addit,faculty/page36.txt,2.451005098,faculty
addit,faculty/page37.txt,2.451005098,faculty
addit,faculty/page38.txt,2.451005098,faculty
addit,faculty/page52.txt,2.451005098,faculty
addit,faculty/page70.txt,2.451005098,faculty
addit,faculty/page71.txt,2.451005098,faculty
addit,faculty/page72.txt,2.451005098,faculty
addit,faculty/page8.txt,2.451005098,faculty
addit,student/page111.txt,2.451005098,student
addit,student/page119.txt,2.451005098,student
addit,student/page150.txt,2.451005098,student
addit,student/page154.txt,2.451005098,student
addit,student/page174.txt,2.451005098,student
addit,student/page186.txt,2.451005098,student
addit,student/page22.txt,2.451005098,student
addit,student/page237.txt,2.451005098,student
addit,student/page251.txt,2.451005098,student
addit,student/page92.txt,2.451005098,student
addition,course/page31.txt,5.041272264,course
addition,student/page199.txt,5.041272264,student
addition,student/page204.txt,5.041272264,student
addr,student/page70.txt,5.041272264,student
addr,student/page72.txt,5.041272264,student
addr,student/page96.txt,5.041272264,student
address,student/page83.txt,6.293351371,student
address,course/page80.txt,4.495250979,course
address,student/page209.txt,3.146675685,student
address,student/page212.txt,3.146675685,student
address,student/page148.txt,2.697150587,student
address,student/page157.txt,2.697150587,student
address,student/page254.txt,2.697150587,student
address,student/page53.txt,2.697150587,student
address,student/page121.txt,2.24762549,student
address,student/page227.txt,2.24762549,student
address,student/page244.txt,2.24762549,student
address,student/page247.txt,2.24762549,student
address,student/page96.txt,2.24762549,student
address,course/page23.txt,1.798100392,course
address,course/page3.txt,1.798100392,course
address,faculty/page57.txt,1.798100392,faculty
address,faculty/page8.txt,1.798100392,faculty
address,student/page101.txt,1.798100392,student
address,student/page104.txt,1.798100392,student
address,student/page115.txt,1.798100392,student
address,student/page119.txt,1.798100392,student
address,student/page131.txt,1.798100392,student
address,student/page143.txt,1.798100392,student
address,student/page162.txt,1.798100392,student
address,student/page167.txt,1.798100392,student
address,student/page171.txt,1.798100392,student
address,student/page180.txt,1.798100392,student
address,student/page185.txt,1.798100392,student
address,student/page189.txt,1.798100392,student
address,student/page19.txt,1.798100392,student
address,student/page198.txt,1.798100392,student
address,student/page207.txt,1.798100392,student
address,student/page208.txt,1.798100392,student
address,student/page21.txt,1.798100392,student
address,student/page213.txt,1.798100392,student
address,student/page217.txt,1.798100392,student
address,student/page218.txt,1.798100392,student
address,student/page22.txt,1.798100392,student
address,student/page221.txt,1.798100392,student
address,student/page234.txt,1.798100392,student
address,student/page241.txt,1.798100392,student
address,student/page250.txt,1.798100392,student
address,student/page257.txt,1.798100392,student
address,student/page259.txt,1.798100392,student
address,student/page264.txt,1.798100392,student
address,student/page267.txt,1.798100392,student
address,student/page270.txt,1.798100392,student
address,student/page41.txt,1.798100392,student
address,student/page57.txt,1.798100392,student
address,student/page62.txt,1.798100392,student
address,student/page68.txt,1.798100392,student
address,student/page73.txt,1.798100392,student
address,student/page78.txt,1.798100392,student
address,student/page85.txt,1.798100392,student
address,course/page109.txt,1.348575294,course
address,course/page114.txt,1.348575294,course
address,course/page37.txt,1.348575294,course
address,course/page39.txt,1.348575294,course
address,course/page51.txt,1.348575294,course
address,course/page71.txt,1.348575294,course
address,course/page81.txt,1.348575294,course
address,course/page92.txt,1.348575294,course
address,course/page93.txt,1.348575294,course
address,faculty/page0.txt,1.348575294,faculty
address,faculty/page18.txt,1.348575294,faculty
address,faculty/page20.txt,1.348575294,faculty
address,faculty/page22.txt,1.348575294,faculty
address,faculty/page42.txt,1.348575294,faculty
address,faculty/page65.txt,1.348575294,faculty
address,faculty/page70.txt,1.348575294,faculty
address,student/page1.txt,1.348575294,student
address,student/page105.txt,1.348575294,student
